time_s,left_j1,left_j2,left_j3,left_j4,left_j5,left_j6,right_j1,right_j2,right_j3,right_j4,right_j5,right_j6
20.619,2.8181028366088863,0.5871462538489137,-1.764330367943331,1.3191307833949386,0.22516160846498698,1.0896085500717163,0.3300157189369201,2.2673103367160405,1.5718420553675956,-1.3432373815376188,3.2911656771466307,0.7286149859428406
20.819,2.8181028366088863,0.5880711027566574,-1.764330367943331,1.3194438701611932,0.22448575721864492,1.0896085500717163,0.3300157189369201,2.2663821613132353,1.5718420553675956,-1.343550832159962,3.2918424077070028,0.7286149859428406
21.018,2.8181028366088863,0.5891390114702516,-1.764330367943331,1.3198054704407687,0.22370630917794213,1.0896085500717163,0.3300157189369201,2.26531041408089,1.5718420553675956,-1.3439128500795041,3.292622864617436,0.7286149859428406
21.218,2.8181028366088863,0.5903382404067087,-1.764330367943331,1.3202116440916134,0.2228322298360583,1.0896085500717163,0.3300157189369201,2.2641068778648363,1.5718420553675956,-1.344319489569897,3.2934980687350555,0.7286149859428406
21.418,2.8181028366088863,0.5907794843806184,-1.764330367943331,1.3203113182280495,0.2225109473329214,1.0896085500717163,0.3300157189369201,2.263664049929506,1.5718420553675956,-1.3444192774877584,3.293819762926426,0.7286149859428406
21.618,2.8181028366088863,0.5916482376196651,-1.7656910819714549,1.320507711669051,0.22187889804990865,1.0896085500717163,0.3300157189369201,2.2627921794373873,1.5731802105947272,-1.3446158941114836,3.2944526194187285,0.7286149859428406
21.818,2.8181028366088863,0.5927710034011393,-1.7679593219436365,1.3207920442473542,0.22106306482237434,1.0896085500717163,0.3300157189369201,2.26166538767939,1.575451263801368,-1.3449005476322773,3.295269489288324,0.7286149859428406
22.018,2.8181028366088863,0.5935824441548899,-1.769598774939369,1.3209748890330948,0.2204741708592339,1.0896085500717163,0.3300157189369201,2.2607177186473604,1.5773614830904976,-1.3450835976072986,3.295955601868621,0.7286149859428406
22.219,2.8181028366088863,0.5941072184214131,-1.770659112233262,1.321063540006434,0.22009364736368317,1.0896085500717163,0.3300157189369201,2.2603243853845965,1.5781543770208357,-1.3451723477010082,3.2962401309123317,0.7286149859428406
22.418,2.8181028366088863,0.5949896357778921,-1.7724422157116357,1.321234797647775,0.21945437288741257,1.0896085500717163,0.3300157189369201,2.2595631580661615,1.5796889690318474,-1.3453437960670263,3.296790375883569,0.7286149859428406
